,name,roomname,homepage,location,price,ranking,info_bathroom,info_bedroom,info_bogcheung,info_caravan,info_cook,info_crushedstone,info_deck,info_doubleroom,info_familyroom,info_glamping,info_grass,info_menonly,info_oceanview,info_ondolroom,info_organization,info_partyroom,info_pension,info_poolvilla,info_privatebbq,info_privatehouse,info_singlebed,info_spa,info_terrace,info_twinbed,info_unisex,info_womenonly,visitor_bathroom,visitor_bbq,visitor_bed,visitor_breakfast,visitor_bug,visitor_child,visitor_clean,visitor_concept,visitor_electricity,visitor_entertainment,visitor_facility,visitor_goodprice,visitor_hotwater,visitor_interior,visitor_kind,visitor_maintainance,visitor_mannertime,visitor_nearby,visitor_noise,visitor_parking,visitor_party,visitor_pet,visitor_photo,visitor_publictransport,visitor_rest,visitor_shade,visitor_sink,visitor_temperature,visitor_view,visitor_waterplay,visitor_wide,visitor_worthy,people_stadard,max_standard
776,라비타 글램핑 펜션,1,1,1,99000,4.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,4,1,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,2,0,0,2,2,1,0,0,2,2
777,라비타 글램핑 펜션,1,1,1,99000,4.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,1,0,4,0,0,1,3,0,0,0,2,2
778,라비타 글램핑 펜션,1,1,1,99000,4.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,2,2
779,마인드 글램퍼스 글램핑,1,1,0,176250,4.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,2,4,0,0,0,4,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,2,2
780,마인드 글램퍼스 글램핑,1,1,0,176250,4.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,2,0,2,0,0,1,0,0,0,0,2,2
781,마인드 글램퍼스 글램핑,1,1,0,166250,4.41,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2
782,마인드 글램퍼스 글램핑,1,1,0,151500,4.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,2
783,마인드 글램퍼스 글램핑,1,1,0,162500,4.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2
784,마인드 글램퍼스 글램핑,1,1,0,157500,4.41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0,1,1,0,0,0,2,2
785,운악산글램핑,0,1,1,131500,4.71,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
786,운악산글램핑,1,1,1,150000,4.71,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,1,0,0,0,14,0,1,0,0,0,10,0,1,11,0,0,0,6,0,0,1,0,4,0,5,0,4,0,1,0,2,4
787,운악산글램핑,1,1,1,205000,4.71,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,22,0,0,3,0,26,0,0,0,0,0,17,0,0,11,6,0,0,14,0,0,5,0,15,1,6,0,8,5,2,0,2,4
788,운악산글램핑,1,1,1,177500,4.71,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,1,0,13,0,0,0,0,0,7,0,0,6,2,0,0,3,0,0,2,0,7,2,5,0,4,4,0,0,2,4
789,운악산글램핑,1,1,1,297500,4.71,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,8,0,0,0,0,11,0,0,0,0,0,5,0,0,3,0,0,0,5,0,0,3,0,6,0,1,0,5,5,3,0,2,4
790,슈가풀빌라&스파글램핑,1,1,1,379000,4.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,40,24,32,0,0,0,50,0,0,0,0,0,0,41,51,0,0,0,26,17,0,0,29,1,24,0,0,36,13,2,0,0,2,4
791,슈가풀빌라&스파글램핑,1,1,1,369000,4.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,42,23,33,0,0,0,54,0,0,0,0,0,0,50,52,0,0,0,33,12,0,0,32,1,27,0,0,36,19,5,0,0,2,4
792,슈가풀빌라&스파글램핑,1,1,1,379000,4.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,41,24,37,0,0,0,61,0,0,0,0,0,0,45,60,0,0,0,31,18,0,0,25,0,30,0,0,39,16,5,0,0,2,4
793,슈가풀빌라&스파글램핑,1,1,1,454000,4.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,33,19,24,0,0,0,36,0,0,0,0,0,0,36,40,0,0,0,24,18,0,0,27,0,12,0,0,31,17,8,0,0,2,4
794,슈가풀빌라&스파글램핑,1,1,1,454000,4.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,28,14,30,0,0,0,48,0,0,0,0,0,0,29,25,0,0,0,27,13,0,0,13,0,26,0,0,34,7,7,0,0,2,4
795,위크팜펜션글램핑,1,1,1,164000,4.68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,3,0,0,0,0,0,0,0,2,4
796,위크팜펜션글램핑,1,1,1,164000,4.68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
797,위크팜펜션글램핑,1,1,1,144000,4.68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,1,0,1,1,0,0,0,0,0,0,2,4
798,위크팜펜션글램핑,1,1,1,144000,4.68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,4
799,위크팜펜션글램핑,1,1,1,144000,4.68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,2,0,0,1,0,3,0,0,0,1,0,0,0,2,4
800,위크팜펜션글램핑,1,1,1,154000,4.68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,4,0,0,0,0,2,0,0,0,0,0,4,0,0,0,1,0,0,2,0,0,0,0,4,0,1,0,0,4,0,0,2,4
801,위크팜펜션글램핑,1,1,1,144000,4.68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,2,2
802,위크팜펜션글램핑,0,1,1,76500,4.68,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
803,링크독애견파크 글램핑&오토캠핑장,1,1,1,50000,4.13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,1,0,0,0,0,0,0,0,13,0,0,5,1,0,0,9,0,0,2,0,4,5,9,0,0,1,4,0,2,6
804,링크독애견파크 글램핑&오토캠핑장,1,1,1,60000,4.13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,1,0,0,0,0,0,4,0,0,2,0,0,0,3,0,0,0,0,3,0,2,0,0,0,1,0,2,6
805,베어스글램핑,1,1,1,126750,3.88,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,1,0,0,0,0,0,1,0,0,3,2,0,0,4,0,0,1,0,2,1,4,0,0,0,0,0,2,4
806,베어스글램핑,1,1,1,129250,3.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,4
807,베어스글램핑,1,1,1,129250,4.41,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
808,베어스글램핑,1,1,1,129250,5.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,2,0,0,1,0,1,0,2,0,2,0,0,0,2,4
809,베어스글램핑,1,1,1,129250,4.41,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
810,베어스글램핑,1,1,1,119250,4.0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,2,4
811,베어스글램핑,1,1,1,217500,5.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,4,6
812,베어스글램핑,1,1,1,217500,3.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6
813,베어스글램핑,1,1,1,217500,4.41,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,6
814,베어스글램핑,1,1,1,217500,4.41,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,4,6
815,베어스글램핑,1,1,1,217500,4.41,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,6
816,사나래글램핑파크,1,1,0,130000,4.56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,0,0,1,0,4,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,4
817,사나래글램핑파크,1,1,0,130000,3.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
818,사나래글램핑파크,1,1,0,130000,3.92,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,2,4
819,사나래글램핑파크,1,1,0,130000,4.38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
820,사나래글램핑파크,1,1,0,130000,4.67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4
821,사나래글램핑파크,1,1,0,130000,3.75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,1,0,0,2,4
822,사나래글램핑파크,1,1,0,130000,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,4
823,사나래글램핑파크,1,1,0,130000,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
824,사나래글램핑파크,1,1,0,130000,4.67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
825,사나래글램핑파크,1,1,0,130000,4.17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
826,사나래글램핑파크,1,1,0,165000,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5
827,사나래글램핑파크,1,1,0,165000,4.23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,2,5
828,사나래글램핑파크,1,1,0,165000,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
829,사나래글램핑파크,1,1,0,130000,4.67,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
830,사나래글램핑파크,1,1,0,130000,4.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
831,사나래글램핑파크,1,1,0,130000,4.23,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4
832,사나래글램핑파크,1,1,0,130000,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,2,4
833,사나래글램핑파크,1,1,0,180000,4.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
834,사나래글램핑파크,1,1,0,165000,4.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
835,HJ글램핑,1,1,1,204000,4.63,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,29,45,0,0,9,0,59,0,0,0,0,0,48,0,0,9,31,0,0,23,0,0,11,0,38,7,20,0,9,13,13,0,2,6
836,HJ글램핑,1,1,1,194000,4.63,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,25,59,0,0,11,0,69,0,0,0,0,0,63,0,0,11,35,0,0,19,0,0,20,0,47,3,27,0,7,0,14,0,2,6
837,HJ글램핑,1,1,1,161500,4.63,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,35,0,0,7,0,56,0,0,0,0,0,38,0,0,5,38,0,0,22,0,0,21,0,43,3,10,0,7,5,6,0,2,3
838,HJ글램핑,1,1,1,161500,4.63,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
839,HJ글램핑,1,1,1,114000,4.63,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
840,백운오양골 글램핑캠핑장,1,1,1,130000,4.74,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,2,0,0,0,8,0,0,0,0,0,0,0,13,0,0,0,0,10,0,0,5,0,10,0,0,10,7,4,0,0,2,4
841,클럽프라비다 카라반글램핑,1,1,1,174000,4.83,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,2,4
842,클럽프라비다 카라반글램핑,1,1,1,146500,4.83,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,2,4
843,클럽프라비다 카라반글램핑,1,1,1,174000,4.83,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
844,클럽프라비다 카라반글램핑,1,1,1,146500,4.83,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
845,클럽프라비다 카라반글램핑,1,1,1,134000,4.83,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
846,클럽프라비다 카라반글램핑,1,1,1,134000,4.83,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,2,4
847,클럽프라비다 카라반글램핑,1,1,1,134000,4.83,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
848,클럽프라비다 카라반글램핑,1,1,1,134000,4.83,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
849,클럽프라비다 카라반글램핑,1,1,1,134000,4.83,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
850,클럽프라비다 카라반글램핑,1,1,1,144000,4.83,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,4
851,클럽프라비다 카라반글램핑,1,1,1,146500,4.83,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,2,4
852,클럽프라비다 카라반글램핑,1,1,1,124000,4.83,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4
853,클럽프라비다 카라반글램핑,1,1,1,124000,4.83,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4
854,클럽프라비다 카라반글램핑,1,1,1,124000,4.83,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
855,티앤파스텔글램핑,1,1,1,235000,4.61,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
856,티앤파스텔글램핑,1,1,1,235000,4.61,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
857,티앤파스텔글램핑,1,1,1,119000,4.61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
858,티앤파스텔글램핑,1,1,1,119000,4.61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
859,티앤파스텔글램핑,1,1,1,119000,4.61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
860,티앤파스텔글램핑,1,1,1,119000,4.61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
861,티앤파스텔글램핑,1,1,1,119000,4.61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
862,티앤파스텔글램핑,1,1,1,119000,4.61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
863,티앤파스텔글램핑,1,1,1,119000,4.61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
864,티앤파스텔글램핑,1,1,1,119000,4.61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
865,티앤파스텔글램핑,1,1,1,119000,4.61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
866,티앤파스텔글램핑,1,1,1,119000,4.61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
867,티앤파스텔글램핑,1,1,1,119000,4.61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5
