name,roomname,homepage,location,price,ranking,info_bathroom,info_bedroom,info_bogcheung,info_caravan,info_cook,info_crushedstone,info_deck,info_doubleroom,info_familyroom,info_glamping,info_grass,info_menonly,info_oceanview,info_ondolroom,info_organization,info_partyroom,info_pension,info_poolvilla,info_privatebbq,info_privatehouse,info_singlebed,info_spa,info_terrace,info_twinbed,info_unisex,info_womenonly,visitor_bathroom,visitor_bbq,visitor_bed,visitor_breakfast,visitor_bug,visitor_child,visitor_clean,visitor_concept,visitor_electricity,visitor_entertainment,visitor_facility,visitor_goodprice,visitor_hotwater,visitor_interior,visitor_kind,visitor_maintainance,visitor_mannertime,visitor_nearby,visitor_noise,visitor_parking,visitor_party,visitor_pet,visitor_photo,visitor_publictransport,visitor_rest,visitor_shade,visitor_sink,visitor_temperature,visitor_view,visitor_waterplay,visitor_wide,visitor_worthy,people_stadard,max_standard
산중호걸 글램핑카라반,[산중호걸]*평원카라반2* 개별욕실+완벽냉난방,1,경기 포천시 이동면 금강로6263번길 182-73,237750,4.88,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,23,0,0,8,0,34,0,0,0,0,0,33,0,1,12,38,0,0,25,0,0,9,0,26,1,5,0,7,3,6,0,2,5
산중호걸 글램핑카라반,[산중호걸]*평원카라반3* 개별욕실+완벽냉난방,1,경기 포천시 이동면 금강로6263번길 182-73,237750,4.93,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,38,0,0,5,0,35,0,0,0,0,0,42,0,0,12,44,0,0,34,0,0,15,0,32,1,8,0,16,9,8,0,2,5
산중호걸 글램핑카라반,[산중호걸]*평원카라반4* 개별욕실+완벽냉난방,1,경기 포천시 이동면 금강로6263번길 182-73,237750,4.81,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,22,0,0,2,0,28,0,0,0,0,0,30,0,0,9,31,0,0,20,0,0,10,0,25,0,3,1,10,4,3,0,2,5
산중호걸 글램핑카라반,[산중호걸]*평원카라반5* 개별욕실+완벽냉난방,1,경기 포천시 이동면 금강로6263번길 182-73,237750,4.84,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,0,0,4,0,25,0,0,0,0,0,28,0,0,11,32,0,0,24,0,0,6,0,32,1,3,0,5,2,8,0,2,5
산중호걸 글램핑카라반,[산중호걸]*평원호랑이A* 개별욕실+냉난방,1,경기 포천시 이동면 금강로6263번길 182-73,204000,4.87,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,13,0,0,3,0,28,0,0,0,0,0,35,0,0,10,37,0,0,19,0,0,3,0,15,3,15,0,16,3,5,0,2,6
산중호걸 글램핑카라반,[산중호걸]*평원호랑이B* 개별욕실+완벽냉난방,1,경기 포천시 이동면 금강로6263번길 182-73,219000,4.85,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,15,0,0,4,0,30,0,0,0,0,0,29,0,0,8,35,0,0,18,0,0,7,0,23,1,12,0,7,5,4,0,2,6
산중호걸 글램핑카라반,[산중호걸]*평원호랑이C* 개별욕실+완벽냉난방,1,경기 포천시 이동면 금강로6263번길 182-73,196500,4.88,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,22,0,0,4,0,32,0,0,0,0,0,39,0,1,10,38,0,0,26,0,0,7,0,24,1,12,0,11,5,7,0,2,6
산중호걸 글램핑카라반,[산중호걸]*평원호랑이D* 개별욕실+완벽냉난방,1,경기 포천시 이동면 금강로6263번길 182-73,196500,4.97,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,31,0,0,6,0,42,0,0,0,0,0,61,0,0,21,64,0,0,38,0,0,16,0,35,3,14,0,13,16,12,0,2,6
산중호걸 글램핑카라반,[산중호걸]*평원호랑이E* 개별욕실+완벽냉난방,1,경기 포천시 이동면 금강로6263번길 182-73,196500,4.97,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,21,0,0,8,1,41,0,0,0,0,0,51,0,0,15,56,0,0,32,0,0,22,0,29,1,15,0,15,8,11,0,2,6
산중호걸 글램핑카라반,[산중호걸]*평원호랑이F* 개별욕실+완벽냉난방,1,경기 포천시 이동면 금강로6263번길 182-73,219000,4.92,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,16,0,0,5,1,30,0,0,1,0,1,35,0,1,8,38,0,0,25,0,0,11,0,35,1,9,0,13,5,4,0,2,6
산중호걸 글램핑카라반,[산중호걸]*평원호랑이G* 개별욕실+완벽냉난방,1,경기 포천시 이동면 금강로6263번길 182-73,196500,4.91,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,28,0,0,10,0,38,0,0,0,0,0,46,0,0,15,45,0,0,34,0,0,9,0,16,0,17,0,9,5,8,0,2,6
산중호걸 글램핑카라반,[산중호걸]*평원호랑이H* 개별욕실+완벽냉난방,1,경기 포천시 이동면 금강로6263번길 182-73,241500,4.86,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,30,0,0,5,1,39,0,0,0,0,0,40,0,1,13,48,0,0,33,0,0,14,0,31,1,8,0,15,7,8,0,2,6
산중호걸 글램핑카라반,[산중호걸]*숲호랑이 1* 개별욕실+완벽냉난방,1,경기 포천시 이동면 금강로6263번길 182-73,226500,4.88,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,0,0,7,0,35,0,0,0,0,0,31,0,0,14,40,0,0,26,0,0,10,0,27,2,5,0,19,7,7,0,2,6
산중호걸 글램핑카라반,[산중호걸]*숲호랑이 2* 개별욕실+완벽냉난방,1,경기 포천시 이동면 금강로6263번길 182-73,226500,4.94,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,25,0,0,1,0,32,0,0,0,0,0,35,0,1,14,43,0,0,28,0,0,12,0,26,1,8,0,12,13,1,0,2,6
산중호걸 글램핑카라반,[산중호걸]*숲호랑이 3* 개별욕실+완벽냉난방,1,경기 포천시 이동면 금강로6263번길 182-73,204000,4.97,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,38,0,0,4,0,49,0,0,0,0,0,58,0,1,15,55,0,0,43,0,0,9,0,39,1,13,0,21,8,10,0,2,6
산중호걸 글램핑카라반,[산중호걸]*숲호랑이 4* 개별욕실+완벽냉난방,1,경기 포천시 이동면 금강로6263번길 182-73,196500,4.93,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,29,0,0,5,0,36,0,1,0,0,0,40,0,0,10,43,0,0,28,0,0,7,0,34,1,9,1,18,5,7,0,2,6
산중호걸 글램핑카라반,[산중호걸]*숲호랑이 5* 개별욕실+완벽냉난방,1,경기 포천시 이동면 금강로6263번길 182-73,219000,4.95,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,35,0,0,5,0,45,0,0,0,0,0,50,0,0,15,57,0,0,34,0,0,14,0,34,1,15,1,24,8,12,0,2,6
산중호걸 글램핑카라반,[산중호걸]*숲호랑이 7* 개별욕실+완벽냉난방,1,경기 포천시 이동면 금강로6263번길 182-73,226500,4.88,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,30,0,0,5,0,30,0,0,0,0,0,41,0,0,7,39,0,0,23,0,0,7,0,38,4,9,0,25,6,12,0,2,6
산중호걸 글램핑카라반,[산중호걸]*숲호랑이 8* 개별욕실+완벽냉난방,1,경기 포천시 이동면 금강로6263번길 182-73,226500,4.91,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,37,0,0,8,0,47,0,0,0,0,0,50,0,1,11,60,0,0,28,0,0,6,0,39,5,14,0,32,7,3,0,2,6
산중호걸 글램핑카라반,[산중호걸]*숲호랑이 9* 개별욕실+완벽냉난방,1,경기 포천시 이동면 금강로6263번길 182-73,226500,4.9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,24,0,0,7,1,32,0,0,0,2,0,37,0,1,13,47,0,0,18,0,0,3,0,37,2,10,1,20,6,4,0,2,6
산중호걸 글램핑카라반,[산중호걸]*숲호랑이 10* 개별욕실+완벽냉난방,1,경기 포천시 이동면 금강로6263번길 182-73,196500,4.92,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,47,0,0,6,1,61,0,0,1,0,0,68,0,1,17,65,0,0,45,0,0,14,0,63,2,18,0,37,7,6,0,2,6
산중호걸 글램핑카라반,[산중호걸]*럭셔리 카라반1* 개별욕실+완벽냉난방,1,경기 포천시 이동면 금강로6263번길 182-73,247750,4.79,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,30,0,0,5,0,27,0,0,0,0,0,39,0,0,14,45,0,0,22,0,0,3,0,32,0,8,0,11,11,6,0,2,6
산중호걸 글램핑카라반,[산중호걸]*럭셔리 카라반2* 개별욕실+완벽냉난방,1,경기 포천시 이동면 금강로6263번길 182-73,240250,4.95,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,25,0,0,11,0,27,0,0,0,0,0,37,0,2,13,37,0,0,23,0,0,4,0,33,0,6,2,10,6,2,0,2,6
새연 카라반 글램핑 현리1호점,계곡폴딩도어카라반 *개별화장실+샤워실+냉난방완비*,1,경기 가평군 조종면 운악청계로333번길 86,289000,4.68,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,32,56,0,0,7,0,45,0,0,0,0,0,47,0,0,11,23,0,0,21,0,0,15,0,47,7,4,0,41,21,7,0,2,5
새연 카라반 글램핑 현리1호점,특스파카라반 *개별화장실+샤워실+냉난방완비*,1,경기 가평군 조종면 운악청계로333번길 86,309000,4.52,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,12,16,0,0,4,0,15,0,0,0,0,0,20,0,0,8,10,0,0,7,0,0,4,0,13,0,2,0,7,10,2,0,2,4
새연 카라반 글램핑 현리1호점,특카라반 *개별화장실+샤워실+냉난방완비*,1,경기 가평군 조종면 운악청계로333번길 86,289000,4.59,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,10,30,0,0,2,0,23,0,0,0,0,0,14,0,0,11,12,0,0,21,0,0,12,0,20,1,1,0,16,12,6,0,2,5
새연 카라반 글램핑 현리1호점,VIP폴딩도어카라반(잔디뷰),1,경기 가평군 조종면 운악청계로333번길 86,316500,4.51,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,6,0,0,1,0,8,0,0,0,0,0,4,0,0,0,1,0,0,2,0,0,1,0,3,2,1,0,2,2,0,0,2,5
새연 카라반 글램핑 현리1호점,특VIP카라반 *개별화장실+샤워실+냉난방완비*,1,경기 가평군 조종면 운악청계로333번길 86,299000,4.86,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,12,12,0,0,3,0,15,0,0,0,0,0,9,0,0,5,12,0,0,8,0,0,6,0,8,0,3,0,11,8,1,0,2,5
새연 카라반 글램핑 현리1호점,에어스트림카라반 *개별화장실+샤워실+냉난방완비*,1,경기 가평군 조종면 운악청계로333번길 86,271500,4.81,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,11,0,0,2,0,10,0,0,0,0,0,9,0,1,5,4,0,0,7,0,0,6,0,9,0,0,0,4,3,2,0,2,4
새연 카라반 글램핑 현리1호점,쿠퍼VIP카라반 *개별화장실+샤워실+냉난방완비*,1,경기 가평군 조종면 운악청계로333번길 86,281500,4.87,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,6,12,0,0,3,0,10,0,0,0,0,0,10,0,0,2,4,0,0,2,0,0,3,0,9,0,0,0,4,2,1,0,2,6
새연 카라반 글램핑 현리1호점,페라리VIP카라반 *개별화장실+샤워실+냉난방완비*,1,경기 가평군 조종면 운악청계로333번길 86,281500,4.75,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,7,0,0,0,0,4,0,0,0,0,0,4,0,0,1,4,0,0,3,0,0,2,0,5,0,0,0,2,2,0,0,2,6
새연 카라반 글램핑 현리1호점,감성키티VIP카라반 *개별화장실+샤워실+냉난방완비*,1,경기 가평군 조종면 운악청계로333번길 86,271500,4.93,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3,6,0,0,0,0,2,0,0,0,0,0,6,0,0,2,2,0,0,6,0,0,1,0,4,1,1,0,1,1,1,0,2,4
새연 카라반 글램핑 현리1호점,타이니VIP하우스카라반*개별화장실샤워실+냉난방완비,1,경기 가평군 조종면 운악청계로333번길 86,289000,4.98,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,4,10,0,0,1,0,7,0,0,0,0,0,8,0,0,2,4,0,0,2,0,0,2,0,8,0,3,0,4,5,1,0,2,6
새연 카라반 글램핑 현리1호점,감성글램핑*개별화장실+샤워실+냉난방완비*,1,경기 가평군 조종면 운악청계로333번길 86,256500,4.5,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,3,0,9,0,0,0,0,0,16,0,1,5,11,0,0,12,0,0,4,0,9,2,4,0,2,6,4,0,2,4
새연 카라반 글램핑 현리1호점,오페라글램핑*개별화장실+샤워실+냉난방완비*,1,경기 가평군 조종면 운악청계로333번길 86,256500,4.59,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,33,0,0,2,0,22,0,0,0,0,0,37,0,0,11,18,0,0,24,0,0,16,0,14,2,4,0,17,20,4,0,2,4
새연 카라반 글램핑 현리1호점,패밀리 오페라글램핑(글램핑2개)*개별화장실+낸낭방완비,1,경기 가평군 조종면 운악청계로333번길 86,374000,4.86,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,3,0,0,0,0,0,8,0,0,2,3,0,0,2,0,0,3,0,5,2,0,0,4,1,0,0,2,8
새연 카라반 글램핑 현리1호점,오픈할인!! [only애견동반가능] *퍼피카라반1호*,1,경기 가평군 조종면 운악청계로333번길 86,351500,4.51,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,7,0,0,0,0,9,0,0,0,0,0,4,0,0,0,3,0,0,3,0,0,5,0,6,1,0,0,3,3,1,0,2,4
새연 카라반 글램핑 현리1호점,오픈할인!! [only애견동반가능] *퍼피카라반2호*,1,경기 가평군 조종면 운악청계로333번길 86,351500,4.51,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,4,5,0,0,0,0,8,0,0,0,0,0,3,0,0,2,4,0,0,2,0,0,4,0,4,1,3,0,4,1,1,0,2,4
새연 카라반 글램핑 현리1호점,오픈할인!! [only애견동반가능] *퍼피카라반3호*,1,경기 가평군 조종면 운악청계로333번길 86,351500,4.51,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,5,0,0,1,0,4,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,2,0,2,1,2,0,3,2,2,0,2,4
새연 카라반 글램핑 현리1호점,오픈할인!! [only애견동반가능] *퍼피카라반4호*,1,경기 가평군 조종면 운악청계로333번길 86,351500,4.51,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7,14,0,0,1,0,14,0,0,0,0,0,6,0,0,0,6,0,0,6,0,0,7,0,7,1,3,0,4,4,2,0,2,4
새연 카라반 글램핑 현리1호점,오픈할인!! [only애견동반가능] *퍼피카라반5호*,1,경기 가평군 조종면 운악청계로333번길 86,351500,4.79,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,5,14,0,0,3,0,18,0,0,0,0,0,3,0,0,6,13,0,0,14,0,0,6,0,10,1,1,0,4,5,7,0,2,5
새연 카라반 글램핑 현리1호점,오픈할인!! [only애견동반가능] *퍼피카라반6호*,1,경기 가평군 조종면 운악청계로333번길 86,351500,4.51,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,8,0,0,0,0,13,0,0,0,0,0,12,0,0,2,6,0,0,9,0,0,6,0,7,0,2,0,4,2,4,0,2,5
보고 글램핑,A & B동,0,경기 용인시 처인구 양지면 남평로 112,177500,4.32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,81,159,0,0,22,0,91,0,0,0,0,0,160,0,0,64,59,0,0,156,0,0,42,0,77,15,147,0,56,14,20,0,2,4
보고 글램핑,C동(애견동 ※반려견 미동반시 예약 및 입실 불가),0,경기 용인시 처인구 양지면 남평로 112,177500,4.32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,40,0,0,1,0,28,0,0,0,0,0,48,0,0,24,16,0,0,63,0,0,9,0,42,0,43,0,12,2,7,0,2,4
양주탑글램핑,(양주탑)2인실A (최대3인) *공용화장실.개별개수대,1,경기 양주시 삼숭동 481,131500,4.83,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,24,0,0,1,0,14,0,0,0,0,0,17,0,0,19,10,0,0,23,0,0,7,0,17,2,16,0,7,3,8,0,2,3
양주탑글램핑,(양주탑)2인실B- 최대3인 개별화장실. 개별개수대완비,1,경기 양주시 삼숭동 481,164000,4.83,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,23,0,0,0,0,13,0,0,0,0,1,14,0,0,10,10,0,0,17,0,0,6,0,11,2,11,0,6,4,2,0,2,3
양주탑글램핑,(양주탑)4인실B-1 *더블침대+2층침대/개별화장실완비,1,경기 양주시 삼숭동 481,214000,4.83,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,17,25,0,0,3,0,26,0,0,0,0,0,22,0,0,9,10,0,0,19,0,0,8,0,16,2,20,0,2,7,4,0,4,4
양주탑글램핑,카라반 4인실 2층침대(더블+싱글) +1매트,1,경기 양주시 삼숭동 481,214000,4.83,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
양주탑글램핑,(양주탑)4인실B-2 *더블침대+매트2개/개별화장실완비,1,경기 양주시 삼숭동 481,214000,4.83,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,12,15,0,0,4,0,13,0,0,0,0,0,17,0,0,3,8,0,0,6,0,0,4,0,9,0,15,0,2,3,3,0,4,4
양주탑글램핑,*양주탑 당일치기*A -숙박아님- *15시~21시까지,1,경기 양주시 삼숭동 481,56500,4.83,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,17,26,0,0,4,0,26,0,0,0,0,0,12,0,0,9,4,0,0,20,0,0,9,0,19,2,19,0,5,6,2,0,2,6
양주탑글램핑,*양주탑 당일치기*B -숙박아님- 15시~21시까지,1,경기 양주시 삼숭동 481,66500,4.83,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,13,0,0,1,0,11,0,0,0,0,0,7,0,0,3,2,0,0,8,0,0,5,0,7,2,10,0,2,7,4,0,2,6
산으로 간 니모 글램핑&오토캠핑장,[니모]*글램핑0단*에어컨+침대+주방공간/공용화장실,1,경기 가평군 조종면 연인산로 670-321,139000,4.38,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,0,1,0,11,0,0,0,0,0,24,0,0,10,14,0,0,20,0,0,8,0,27,3,7,0,30,2,7,0,2,4
산으로 간 니모 글램핑&오토캠핑장,[니모]*신축글램핑2단*복층/에어컨/실내샤워실화장실,1,경기 가평군 조종면 연인산로 670-321,166500,4.55,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,25,0,0,4,0,37,0,0,0,0,0,37,0,0,10,24,0,0,33,0,0,8,0,44,1,5,0,20,4,22,0,2,4
산으로 간 니모 글램핑&오토캠핑장,[니모]*캠핑0단(2박우선)*가족전용/파쇄/차박,1,경기 가평군 조종면 연인산로 670-321,55000,4.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,0,9,0,0,4,4,0,0,6,0,0,1,0,3,0,5,0,7,0,8,0,2,4
산으로 간 니모 글램핑&오토캠핑장,[니모]*캠핑1단 (2박우선)* 1~2인 전용/파쇄석,1,경기 가평군 조종면 연인산로 670-321,55000,4.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,0,0,1,0,0,1,0,2,2,0,0,3,1,1,0,2,2
민트글램핑,민트글램핑 [1번~21번 랜덤배정],1,경기 포천시 이동면 금강로 5846 경기 포천시 이동면 도평리 368-13,256500,4.96,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,305,282,0,0,81,0,578,0,0,0,0,0,310,0,0,303,192,0,0,263,0,0,120,0,169,47,205,0,201,311,59,0,2,4
민트글램핑,라벤더글램핑 [1번~7번 랜덤배정],1,경기 포천시 이동면 금강로 5846 경기 포천시 이동면 도평리 368-13,256500,4.96,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,131,172,0,0,44,0,322,0,0,0,0,0,142,0,1,196,105,0,0,110,0,0,74,0,126,49,101,0,123,132,34,0,2,4
민트글램핑,당일글램핑 [랜덤배정],1,경기 포천시 이동면 금강로 5846 경기 포천시 이동면 도평리 368-13,90000,4.96,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,25,49,0,0,14,0,82,0,0,0,0,0,43,0,0,42,15,0,0,47,0,0,14,0,29,12,31,0,21,52,8,0,2,4
핀란드캠핑성 글램핑,당일치기,1,경기 가평군 상면 물골길 102 경기 가평군 상면 봉수리 14,85000,4.7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0,0,1,0,9,0,0,0,0,0,9,0,0,3,0,0,0,2,0,0,4,0,5,0,3,0,3,8,1,0,2,4
핀란드캠핑성 글램핑,대형1(계곡뷰X),1,경기 가평군 상면 물골길 102 경기 가평군 상면 봉수리 14,307250,4.72,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,1,0,5,0,0,0,0,0,8,0,0,1,2,0,0,3,0,0,2,0,4,0,2,0,2,5,0,0,4,6
핀란드캠핑성 글램핑,대형2(계곡뷰X),1,경기 가평군 상면 물골길 102 경기 가평군 상면 봉수리 14,307250,4.72,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,2,0,0,0,0,0,1,0,0,1,2,0,0,1,0,0,0,0,2,0,0,0,0,1,0,0,4,6
핀란드캠핑성 글램핑,대형3(계곡뷰X),1,경기 가평군 상면 물골길 102 경기 가평군 상면 봉수리 14,317250,4.72,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,6
핀란드캠핑성 글램핑,대형4(계곡뷰),1,경기 가평군 상면 물골길 102 경기 가평군 상면 봉수리 14,307250,4.62,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,0,1,0,16,0,0,0,0,0,11,0,0,5,6,0,0,5,0,0,3,0,8,2,4,0,9,10,0,0,4,6
핀란드캠핑성 글램핑,계곡1(계곡뷰),1,경기 가평군 상면 물골길 102 경기 가평군 상면 봉수리 14,272250,4.72,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0,3,0,0,0,0,0,5,0,0,2,1,0,0,5,0,0,0,0,3,0,0,0,4,5,0,0,2,4
핀란드캠핑성 글램핑,계곡2(계곡뷰),1,경기 가평군 상면 물골길 102 경기 가평군 상면 봉수리 14,272250,4.72,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,1,0,4,0,0,0,0,0,5,0,0,3,4,0,0,3,0,0,1,0,2,2,0,0,5,4,0,0,2,4
핀란드캠핑성 글램핑,계곡3(계곡뷰),1,경기 가평군 상면 물골길 102 경기 가평군 상면 봉수리 14,272250,4.72,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,1,0,2,0,1,0,4,2,0,0,2,4
핀란드캠핑성 글램핑,계곡4(계곡뷰),1,경기 가평군 상면 물골길 102 경기 가평군 상면 봉수리 14,272250,4.72,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,2,0,0,0,0,0,5,0,0,1,4,0,0,1,0,0,2,0,4,1,0,0,6,3,0,0,2,4
핀란드캠핑성 글램핑,계곡5(계곡뷰),1,경기 가평군 상면 물골길 102 경기 가평군 상면 봉수리 14,272250,4.72,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,0,5,0,0,0,0,0,9,0,0,0,1,0,0,2,0,0,1,0,7,0,2,0,6,2,0,0,2,4
핀란드캠핑성 글램핑,계곡6(계곡뷰),1,경기 가평군 상면 물골길 102 경기 가평군 상면 봉수리 14,272250,4.72,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,5,0,0,3,6,0,0,3,0,0,1,0,1,0,0,0,1,4,0,0,2,4
